metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
vus,1773575684,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575684,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773575684,1.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_duration,1773575684,369.077754,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_blocked,1773575684,0.010920,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_connecting,1773575684,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_tls_handshaking,1773575684,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_sending,1773575684,0.196561,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_waiting,1773575684,222.676992,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_receiving,1773575684,146.204201,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_failed,1773575684,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
vus,1773575685,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575685,2.000000,,,,,,,,,,,,,,,,
vus,1773575686,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575686,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773575686,1.000000,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_duration,1773575686,170.970572,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_blocked,1773575686,0.008666,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_connecting,1773575686,0.000000,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_tls_handshaking,1773575686,0.000000,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_sending,1773575686,0.051938,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_waiting,1773575686,170.800801,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_receiving,1773575686,0.117833,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_failed,1773575686,1.000000,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
vus,1773575687,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575687,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773575687,1.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_duration,1773575687,361.654551,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_blocked,1773575687,0.006132,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_connecting,1773575687,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_tls_handshaking,1773575687,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_sending,1773575687,0.037381,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_waiting,1773575687,215.378743,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_receiving,1773575687,146.238427,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_failed,1773575687,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
transaction_duration,1773575687,11317.000000,,,,,,,,,warmup,,,,,,,
transaction_success,1773575687,1.000000,,,,,,,,,warmup,,,,,,,
data_sent,1773575687,19278.000000,,,,,,,,,warmup,,,,,,,
data_received,1773575687,22742.000000,,,,,,,,,warmup,,,,,,,
iteration_duration,1773575687,11316.609882,,,,,,,,,warmup,,,,,,,
iterations,1773575687,1.000000,,,,,,,,,warmup,,,,,,,
vus,1773575688,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575688,2.000000,,,,,,,,,,,,,,,,
vus,1773575689,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575689,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773575689,1.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_duration,1773575689,236.599626,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_blocked,1773575689,0.011030,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_connecting,1773575689,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_tls_handshaking,1773575689,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_sending,1773575689,0.126408,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_waiting,1773575689,236.327142,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_receiving,1773575689,0.146076,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_failed,1773575689,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
vus,1773575690,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575690,2.000000,,,,,,,,,,,,,,,,
vus,1773575691,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575691,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773575691,1.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_duration,1773575691,365.347898,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_blocked,1773575691,0.007545,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_connecting,1773575691,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_tls_handshaking,1773575691,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_sending,1773575691,0.100851,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_waiting,1773575691,218.902791,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_receiving,1773575691,146.344256,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_failed,1773575691,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
vus,1773575692,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575692,2.000000,,,,,,,,,,,,,,,,
vus,1773575693,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575693,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773575693,1.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_duration,1773575693,367.489849,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_blocked,1773575693,0.010008,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_connecting,1773575693,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_tls_handshaking,1773575693,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_sending,1773575693,0.171354,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_waiting,1773575693,221.132096,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_receiving,1773575693,146.186399,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_failed,1773575693,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
vus,1773575694,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575694,2.000000,,,,,,,,,,,,,,,,
vus,1773575695,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575695,2.000000,,,,,,,,,,,,,,,,
vus,1773575696,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575696,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773575696,1.000000,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_duration,1773575696,314.742124,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_blocked,1773575696,0.005089,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_connecting,1773575696,0.000000,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_tls_handshaking,1773575696,0.000000,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_sending,1773575696,0.027752,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_waiting,1773575696,168.599769,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_receiving,1773575696,146.114603,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_failed,1773575696,1.000000,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_reqs,1773575696,1.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_duration,1773575696,346.592787,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_blocked,1773575696,0.007965,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_connecting,1773575696,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_tls_handshaking,1773575696,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_sending,1773575696,0.039034,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_waiting,1773575696,200.439151,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_receiving,1773575696,146.114602,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_failed,1773575696,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
transaction_duration,1773575696,9248.000000,,,,,,,,,warmup,,,,,,,
transaction_success,1773575696,1.000000,,,,,,,,,warmup,,,,,,,
data_sent,1773575696,18968.000000,,,,,,,,,warmup,,,,,,,
data_received,1773575696,20417.000000,,,,,,,,,warmup,,,,,,,
iteration_duration,1773575696,9247.718271,,,,,,,,,warmup,,,,,,,
iterations,1773575696,1.000000,,,,,,,,,warmup,,,,,,,
vus,1773575697,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575697,2.000000,,,,,,,,,,,,,,,,
vus,1773575698,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575698,2.000000,,,,,,,,,,,,,,,,
vus,1773575699,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575699,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773575699,1.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_duration,1773575699,376.348128,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_blocked,1773575699,0.008807,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_connecting,1773575699,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_tls_handshaking,1773575699,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_sending,1773575699,0.059061,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_waiting,1773575699,230.045371,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_receiving,1773575699,146.243696,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_failed,1773575699,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
vus,1773575700,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575700,2.000000,,,,,,,,,,,,,,,,
vus,1773575701,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575701,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773575701,1.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_duration,1773575701,381.319165,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_blocked,1773575701,0.008346,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_connecting,1773575701,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_tls_handshaking,1773575701,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_sending,1773575701,0.145535,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_waiting,1773575701,235.017650,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_receiving,1773575701,146.155980,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_failed,1773575701,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
vus,1773575702,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575702,2.000000,,,,,,,,,,,,,,,,
vus,1773575703,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575703,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773575703,1.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_duration,1773575703,360.572168,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_blocked,1773575703,0.007523,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_connecting,1773575703,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_tls_handshaking,1773575703,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_sending,1773575703,0.122802,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_waiting,1773575703,214.323643,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_receiving,1773575703,146.125723,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_failed,1773575703,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
vus,1773575704,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575704,2.000000,,,,,,,,,,,,,,,,
vus,1773575705,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575705,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773575705,1.000000,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_duration,1773575705,312.750336,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_blocked,1773575705,0.008265,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_connecting,1773575705,0.000000,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_tls_handshaking,1773575705,0.000000,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_sending,1773575705,0.041478,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_waiting,1773575705,166.556123,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_receiving,1773575705,146.152735,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_failed,1773575705,1.000000,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_reqs,1773575705,1.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_duration,1773575705,349.864389,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_blocked,1773575705,0.007454,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_connecting,1773575705,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_tls_handshaking,1773575705,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_sending,1773575705,0.039145,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_waiting,1773575705,203.733354,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_receiving,1773575705,146.091890,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_failed,1773575705,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
transaction_duration,1773575705,9219.000000,,,,,,,,,warmup,,,,,,,
transaction_success,1773575705,1.000000,,,,,,,,,warmup,,,,,,,
data_sent,1773575705,18968.000000,,,,,,,,,warmup,,,,,,,
data_received,1773575705,20423.000000,,,,,,,,,warmup,,,,,,,
iteration_duration,1773575705,9218.879954,,,,,,,,,warmup,,,,,,,
iterations,1773575705,1.000000,,,,,,,,,warmup,,,,,,,
vus,1773575706,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575706,2.000000,,,,,,,,,,,,,,,,
vus,1773575707,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575707,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773575707,1.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_duration,1773575707,373.757550,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_blocked,1773575707,0.011894,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_connecting,1773575707,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_tls_handshaking,1773575707,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_sending,1773575707,0.051446,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_waiting,1773575707,227.411662,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_receiving,1773575707,146.294442,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_failed,1773575707,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
vus,1773575708,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575708,2.000000,,,,,,,,,,,,,,,,
vus,1773575709,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575709,2.000000,,,,,,,,,,,,,,,,
vus,1773575710,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575710,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773575710,1.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_duration,1773575710,360.916657,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_blocked,1773575710,0.008726,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_connecting,1773575710,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_tls_handshaking,1773575710,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_sending,1773575710,0.350171,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_waiting,1773575710,214.369129,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_receiving,1773575710,146.197357,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_failed,1773575710,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
vus,1773575711,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575711,2.000000,,,,,,,,,,,,,,,,
vus,1773575712,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575712,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773575712,1.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_duration,1773575712,366.634123,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_blocked,1773575712,0.011791,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_connecting,1773575712,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_tls_handshaking,1773575712,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_sending,1773575712,0.167306,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_waiting,1773575712,220.297772,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_receiving,1773575712,146.169045,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_failed,1773575712,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
vus,1773575713,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575713,2.000000,,,,,,,,,,,,,,,,
vus,1773575714,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575714,2.000000,,,,,,,,,,,,,,,,
vus,1773575715,1.000000,,,,,,,,,,,,,,,,
vus_max,1773575715,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773575715,1.000000,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_duration,1773575715,336.677652,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
http_req_blocked,1773575715,0.009799,,,1400,false,,POST,Auth_Login,HTTP/1.1,warmup,,400,,,Auth_Login,,
